days_ahead,rmse_quarterly,rmse_linear,rmse_loess,rmse_daily,adjustment_ratio,rmse_daily_adjusted,rmse_combined
1980,NA,1.564894443090794,1.5650273993901875,NA,0.4894710291348448,NA,1.564894443090794
1981,NA,1.565148919747218,1.565281270799654,NA,0.4894710291348448,NA,1.565148919747218
1982,NA,1.5654033964036418,1.565534990025731,NA,0.4894710291348448,NA,1.5654033964036418
1983,NA,1.5656578730600657,1.5657885566312788,NA,0.4894710291348448,NA,1.5656578730600657
1984,NA,1.5659123497164897,1.5660419701791595,NA,0.4894710291348448,NA,1.5659123497164897
1985,NA,1.5661668263729136,1.5662952302322333,NA,0.4894710291348448,NA,1.5661668263729136
1986,NA,1.5664213030293375,1.566548336353362,NA,0.4894710291348448,NA,1.5664213030293375
1987,NA,1.5666757796857613,1.5668012881054072,NA,0.4894710291348448,NA,1.5666757796857613
1988,NA,1.5669302563421852,1.567054085051229,NA,0.4894710291348448,NA,1.5669302563421852
1989,NA,1.567184732998609,1.5673067267536882,NA,0.4894710291348448,NA,1.567184732998609
1990,NA,1.5674392096550331,1.5675592127756472,NA,0.4894710291348448,NA,1.5674392096550331
1991,NA,1.567693686311457,1.5678115426799666,NA,0.4894710291348448,NA,1.567693686311457
1992,NA,1.5679481629678809,1.5680637160295074,NA,0.4894710291348448,NA,1.5679481629678809
1993,NA,1.5682026396243047,1.568315732387131,NA,0.4894710291348448,NA,1.5682026396243047
1994,NA,1.5684571162807286,1.5685675913156987,NA,0.4894710291348448,NA,1.5684571162807286
1995,NA,1.5687115929371527,1.568819292378071,NA,0.4894710291348448,NA,1.5687115929371527
1996,NA,1.5689660695935765,1.5690708351371094,NA,0.4894710291348448,NA,1.5689660695935765
1997,NA,1.5692205462500004,1.5693222191556755,NA,0.4894710291348448,NA,1.5692205462500004
1998,NA,1.5694750229064243,1.5695734439966298,NA,0.4894710291348448,NA,1.5694750229064243
1999,NA,1.5697294995628481,1.5698245092228336,NA,0.4894710291348448,NA,1.5697294995628481
2000,NA,1.5699839762192722,1.570075414397148,NA,0.4894710291348448,NA,1.5699839762192722
2001,NA,1.570238452875696,1.5703261590824342,NA,0.4894710291348448,NA,1.570238452875696
2002,NA,1.57049292953212,1.5705767428415536,NA,0.4894710291348448,NA,1.57049292953212
2003,NA,1.5707474061885438,1.5708271652373669,NA,0.4894710291348448,NA,1.5707474061885438
2004,NA,1.5710018828449677,1.5710774258327354,NA,0.4894710291348448,NA,1.5710018828449677
2005,NA,1.5712563595013915,1.5713275241905207,NA,0.4894710291348448,NA,1.5712563595013915
2006,NA,1.5715108361578156,1.5715774598735832,NA,0.4894710291348448,NA,1.5715108361578156
2007,NA,1.5717653128142395,1.5718272324447846,NA,0.4894710291348448,NA,1.5717653128142395
2008,1.5720197894706633,1.5720197894706633,1.5720768414669857,NA,0.4894710291348448,NA,1.5720197894706633
2009,NA,1.5722641187199689,1.5723263335595412,NA,0.4894710291348448,NA,1.5722641187199689
2010,NA,1.5725084479692744,1.572575754703836,NA,0.4894710291348448,NA,1.5725084479692744
2011,NA,1.5727527772185799,1.5728251035057752,NA,0.4894710291348448,NA,1.5727527772185799
2012,NA,1.5729971064678854,1.573074378571265,NA,0.4894710291348448,NA,1.5729971064678854
2013,NA,1.5732414357171909,1.5733235785062112,NA,0.4894710291348448,NA,1.5732414357171909
2014,NA,1.5734857649664966,1.5735727019165195,NA,0.4894710291348448,NA,1.5734857649664966
2015,NA,1.5737300942158021,1.5738217474080956,NA,0.4894710291348448,NA,1.5737300942158021
2016,NA,1.5739744234651076,1.5740707135868455,NA,0.4894710291348448,NA,1.5739744234651076
2017,NA,1.5742187527144131,1.574319599058675,NA,0.4894710291348448,NA,1.5742187527144131
2018,NA,1.5744630819637186,1.57456840242949,NA,0.4894710291348448,NA,1.5744630819637186
2019,NA,1.5747074112130242,1.5748171223051957,NA,0.4894710291348448,NA,1.5747074112130242
2020,NA,1.5749517404623297,1.5750657572916986,NA,0.4894710291348448,NA,1.5749517404623297
2021,NA,1.5751960697116352,1.5753143059949044,NA,0.4894710291348448,NA,1.5751960697116352
2022,NA,1.5754403989609407,1.5755627670207184,NA,0.4894710291348448,NA,1.5754403989609407
2023,NA,1.5756847282102462,1.5758111389750469,NA,0.4894710291348448,NA,1.5756847282102462
2024,NA,1.5759290574595517,1.576059420463795,NA,0.4894710291348448,NA,1.5759290574595517
2025,NA,1.5761733867088572,1.5763076100928697,NA,0.4894710291348448,NA,1.5761733867088572
2026,NA,1.576417715958163,1.5765557064681757,NA,0.4894710291348448,NA,1.576417715958163
2027,NA,1.5766620452074684,1.576803708195619,NA,0.4894710291348448,NA,1.5766620452074684
2028,NA,1.576906374456774,1.5770516138811057,NA,0.4894710291348448,NA,1.576906374456774
2029,NA,1.5771507037060795,1.5772994221305419,NA,0.4894710291348448,NA,1.5771507037060795
2030,NA,1.577395032955385,1.5775471315498328,NA,0.4894710291348448,NA,1.577395032955385
2031,NA,1.5776393622046905,1.5777947407448842,NA,0.4894710291348448,NA,1.5776393622046905
2032,NA,1.577883691453996,1.5780422483216023,NA,0.4894710291348448,NA,1.577883691453996
2033,NA,1.5781280207033015,1.5782896528858925,NA,0.4894710291348448,NA,1.5781280207033015
2034,NA,1.578372349952607,1.5785369530436608,NA,0.4894710291348448,NA,1.578372349952607
2035,NA,1.5786166792019125,1.5787841474008129,NA,0.4894710291348448,NA,1.5786166792019125
2036,NA,1.578861008451218,1.5790312345632547,NA,0.4894710291348448,NA,1.578861008451218
2037,NA,1.5791053377005237,1.579278213136892,NA,0.4894710291348448,NA,1.5791053377005237
2038,NA,1.5793496669498293,1.5795250817276307,NA,0.4894710291348448,NA,1.5793496669498293
2039,NA,1.5795939961991348,1.5797718389413762,NA,0.4894710291348448,NA,1.5795939961991348
2040,NA,1.5798383254484403,1.5800184833840347,NA,0.4894710291348448,NA,1.5798383254484403
2041,NA,1.5800826546977458,1.580265013661512,NA,0.4894710291348448,NA,1.5800826546977458
2042,NA,1.5803269839470513,1.5805114283797135,NA,0.4894710291348448,NA,1.5803269839470513
2043,NA,1.5805713131963568,1.5807577261445456,NA,0.4894710291348448,NA,1.5805713131963568
2044,NA,1.5808156424456623,1.5810039055619134,NA,0.4894710291348448,NA,1.5808156424456623
2045,NA,1.5810599716949678,1.581249965237723,NA,0.4894710291348448,NA,1.5810599716949678
2046,NA,1.5813043009442733,1.5814959037778804,NA,0.4894710291348448,NA,1.5813043009442733
2047,NA,1.5815486301935788,1.5817417197882908,NA,0.4894710291348448,NA,1.5815486301935788
2048,NA,1.5817929594428846,1.5819874118748611,NA,0.4894710291348448,NA,1.5817929594428846
2049,NA,1.58203728869219,1.5822329786434963,NA,0.4894710291348448,NA,1.58203728869219
2050,NA,1.5822816179414956,1.582478418700102,NA,0.4894710291348448,NA,1.5822816179414956
2051,NA,1.582525947190801,1.5827237306505841,NA,0.4894710291348448,NA,1.582525947190801
2052,NA,1.5827702764401066,1.5829689131008493,NA,0.4894710291348448,NA,1.5827702764401066
2053,NA,1.583014605689412,1.5832139646568024,NA,0.4894710291348448,NA,1.583014605689412
2054,NA,1.5832589349387176,1.5834588839243495,NA,0.4894710291348448,NA,1.5832589349387176
2055,NA,1.5835032641880231,1.5837036695093962,NA,0.4894710291348448,NA,1.5835032641880231
2056,NA,1.5837475934373286,1.5839483200178488,NA,0.4894710291348448,NA,1.5837475934373286
2057,NA,1.5839919226866341,1.5841928340556128,NA,0.4894710291348448,NA,1.5839919226866341
2058,NA,1.5842362519359396,1.584437210228594,NA,0.4894710291348448,NA,1.5842362519359396
2059,NA,1.5844805811852452,1.584681447142698,NA,0.4894710291348448,NA,1.5844805811852452
2060,NA,1.5847249104345509,1.584925543403831,NA,0.4894710291348448,NA,1.5847249104345509
2061,NA,1.5849692396838564,1.5851694976178985,NA,0.4894710291348448,NA,1.5849692396838564
2062,NA,1.585213568933162,1.5854133083908064,NA,0.4894710291348448,NA,1.585213568933162
2063,NA,1.5854578981824674,1.5856569743284605,NA,0.4894710291348448,NA,1.5854578981824674
2064,NA,1.585702227431773,1.5859004940367663,NA,0.4894710291348448,NA,1.585702227431773
2065,NA,1.5859465566810784,1.5861438661216303,NA,0.4894710291348448,NA,1.5859465566810784
2066,NA,1.586190885930384,1.5863870891889575,NA,0.4894710291348448,NA,1.586190885930384
2067,NA,1.5864352151796894,1.5866301618446546,NA,0.4894710291348448,NA,1.5864352151796894
2068,NA,1.586679544428995,1.5868730826946262,NA,0.4894710291348448,NA,1.586679544428995
2069,NA,1.5869238736783005,1.5871158503447793,NA,0.4894710291348448,NA,1.5869238736783005
2070,NA,1.587168202927606,1.5873584634010187,NA,0.4894710291348448,NA,1.587168202927606
2071,NA,1.5874125321769117,1.5876009204692512,NA,0.4894710291348448,NA,1.5874125321769117
2072,NA,1.5876568614262172,1.5878432201553818,NA,0.4894710291348448,NA,1.5876568614262172
2073,NA,1.5879011906755227,1.5880853610653163,NA,0.4894710291348448,NA,1.5879011906755227
2074,NA,1.5881455199248282,1.5883273418049615,NA,0.4894710291348448,NA,1.5881455199248282
2075,NA,1.5883898491741337,1.5885691609802213,NA,0.4894710291348448,NA,1.5883898491741337
2076,NA,1.5886341784234392,1.5888108171970037,NA,0.4894710291348448,NA,1.5886341784234392
2077,NA,1.5888785076727447,1.589052309061213,NA,0.4894710291348448,NA,1.5888785076727447
2078,NA,1.5891228369220503,1.589293635178755,NA,0.4894710291348448,NA,1.5891228369220503
2079,NA,1.5893671661713558,1.5895347941555364,NA,0.4894710291348448,NA,1.5893671661713558
2080,NA,1.5896114954206613,1.5897757845974627,NA,0.4894710291348448,NA,1.5896114954206613
2081,NA,1.5898558246699668,1.5900166051104392,NA,0.4894710291348448,NA,1.5898558246699668
2082,NA,1.5901001539192725,1.5902572543003721,NA,0.4894710291348448,NA,1.5901001539192725
2083,NA,1.590344483168578,1.5904977307731671,NA,0.4894710291348448,NA,1.590344483168578
2084,NA,1.5905888124178835,1.5907380331347303,NA,0.4894710291348448,NA,1.5905888124178835
2085,NA,1.590833141667189,1.590978159990967,NA,0.4894710291348448,NA,1.590833141667189
2086,NA,1.5910774709164945,1.5912181099477831,NA,0.4894710291348448,NA,1.5910774709164945
2087,NA,1.5913218001658,1.5914578816110845,NA,0.4894710291348448,NA,1.5913218001658
2088,NA,1.5915661294151056,1.591697473586777,NA,0.4894710291348448,NA,1.5915661294151056
2089,NA,1.591810458664411,1.5919368844807666,NA,0.4894710291348448,NA,1.591810458664411
2090,NA,1.5920547879137166,1.5921761128989589,NA,0.4894710291348448,NA,1.5920547879137166
2091,NA,1.592299117163022,1.5924151574472594,NA,0.4894710291348448,NA,1.592299117163022
2092,NA,1.5925434464123276,1.5926540167315746,NA,0.4894710291348448,NA,1.5925434464123276
2093,NA,1.592787775661633,1.5928926893578097,NA,0.4894710291348448,NA,1.592787775661633
2094,NA,1.5930321049109388,1.5931311739318708,NA,0.4894710291348448,NA,1.5930321049109388
2095,NA,1.5932764341602443,1.5933694690596631,NA,0.4894710291348448,NA,1.5932764341602443
2096,NA,1.5935207634095498,1.5936075733470934,NA,0.4894710291348448,NA,1.5935207634095498
2097,NA,1.5937650926588554,1.5938454854000668,NA,0.4894710291348448,NA,1.5937650926588554
2098,NA,1.5940094219081609,1.5940832038244894,NA,0.4894710291348448,NA,1.5940094219081609
2099,1.5942537511574664,1.5942537511574664,1.5943207272262667,NA,0.4894710291348448,NA,1.5942537511574664
2100,NA,1.5944870716507376,1.594558093536715,NA,0.4894710291348448,NA,1.5944870716507376
2101,NA,1.5947203921440087,1.5947953414660823,NA,0.4894710291348448,NA,1.5947203921440087
2102,NA,1.5949537126372801,1.595032470788674,NA,0.4894710291348448,NA,1.5949537126372801
2103,NA,1.5951870331305513,1.595269481278795,NA,0.4894710291348448,NA,1.5951870331305513
2104,NA,1.5954203536238225,1.5955063727107495,NA,0.4894710291348448,NA,1.5954203536238225
2105,NA,1.5956536741170937,1.5957431448588422,NA,0.4894710291348448,NA,1.5956536741170937
2106,NA,1.5958869946103649,1.5959797974973782,NA,0.4894710291348448,NA,1.5958869946103649
2107,NA,1.596120315103636,1.596216330400662,NA,0.4894710291348448,NA,1.596120315103636
2108,NA,1.5963536355969075,1.5964527433429987,NA,0.4894710291348448,NA,1.5963536355969075
2109,NA,1.5965869560901786,1.596689036098693,NA,0.4894710291348448,NA,1.5965869560901786
2110,NA,1.5968202765834498,1.596925208442049,NA,0.4894710291348448,NA,1.5968202765834498
2111,NA,1.597053597076721,1.5971612601473724,NA,0.4894710291348448,NA,1.597053597076721
2112,NA,1.5972869175699922,1.5973971909889673,NA,0.4894710291348448,NA,1.5972869175699922
2113,NA,1.5975202380632634,1.5976330007411388,NA,0.4894710291348448,NA,1.5975202380632634
2114,NA,1.5977535585565348,1.5978686891781917,NA,0.4894710291348448,NA,1.5977535585565348
2115,NA,1.597986879049806,1.5981042560744303,NA,0.4894710291348448,NA,1.597986879049806
2116,NA,1.5982201995430771,1.5983397012041596,NA,0.4894710291348448,NA,1.5982201995430771
2117,NA,1.5984535200363483,1.5985750243416847,NA,0.4894710291348448,NA,1.5984535200363483
2118,NA,1.5986868405296195,1.5988102252613101,NA,0.4894710291348448,NA,1.5986868405296195
2119,NA,1.598920161022891,1.5990453037373404,NA,0.4894710291348448,NA,1.598920161022891
2120,NA,1.599153481516162,1.5992802595440805,NA,0.4894710291348448,NA,1.599153481516162
2121,NA,1.5993868020094333,1.5995150924558348,NA,0.4894710291348448,NA,1.5993868020094333
2122,NA,1.5996201225027045,1.5997498022469088,NA,0.4894710291348448,NA,1.5996201225027045
2123,NA,1.5998534429959756,1.5999843886916068,NA,0.4894710291348448,NA,1.5998534429959756
2124,NA,1.6000867634892468,1.6002188515642335,NA,0.4894710291348448,NA,1.6000867634892468
2125,NA,1.6003200839825182,1.600453190639094,NA,0.4894710291348448,NA,1.6003200839825182
2126,NA,1.6005534044757894,1.6006874056904923,NA,0.4894710291348448,NA,1.6005534044757894
2127,NA,1.6007867249690606,1.6009214964927343,NA,0.4894710291348448,NA,1.6007867249690606
2128,NA,1.6010200454623318,1.6011554628201237,NA,0.4894710291348448,NA,1.6010200454623318
2129,NA,1.601253365955603,1.6013893044469658,NA,0.4894710291348448,NA,1.601253365955603
2130,NA,1.6014866864488742,1.6016230211475648,NA,0.4894710291348448,NA,1.6014866864488742
2131,NA,1.6017200069421456,1.6018566126962266,NA,0.4894710291348448,NA,1.6017200069421456
2132,NA,1.6019533274354167,1.602090078867255,NA,0.4894710291348448,NA,1.6019533274354167
2133,NA,1.602186647928688,1.602323419434955,NA,0.4894710291348448,NA,1.602186647928688
2134,NA,1.602419968421959,1.6025566341736313,NA,0.4894710291348448,NA,1.602419968421959
2135,NA,1.6026532889152303,1.6027897228575887,NA,0.4894710291348448,NA,1.6026532889152303
2136,NA,1.6028866094085017,1.6030226852611318,NA,0.4894710291348448,NA,1.6028866094085017
2137,NA,1.6031199299017729,1.603255521158566,NA,0.4894710291348448,NA,1.6031199299017729
2138,NA,1.603353250395044,1.603488230324195,NA,0.4894710291348448,NA,1.603353250395044
2139,NA,1.6035865708883152,1.6037208125323246,NA,0.4894710291348448,NA,1.6035865708883152
2140,NA,1.6038198913815864,1.603953267557259,NA,0.4894710291348448,NA,1.6038198913815864
2141,NA,1.6040532118748576,1.604185595173303,NA,0.4894710291348448,NA,1.6040532118748576
2142,NA,1.604286532368129,1.6044177951547614,NA,0.4894710291348448,NA,1.604286532368129
2143,NA,1.6045198528614002,1.6046498672759393,NA,0.4894710291348448,NA,1.6045198528614002
2144,NA,1.6047531733546714,1.6048818113111407,NA,0.4894710291348448,NA,1.6047531733546714
2145,NA,1.6049864938479426,1.6051136270346706,NA,0.4894710291348448,NA,1.6049864938479426
2146,NA,1.6052198143412137,1.6053453142208347,NA,0.4894710291348448,NA,1.6052198143412137
2147,NA,1.605453134834485,1.6055768726439361,NA,0.4894710291348448,NA,1.605453134834485
2148,NA,1.6056864553277563,1.605808302078281,NA,0.4894710291348448,NA,1.6056864553277563
2149,NA,1.6059197758210275,1.6060396022981736,NA,0.4894710291348448,NA,1.6059197758210275
2150,NA,1.6061530963142987,1.6062707730779182,NA,0.4894710291348448,NA,1.6061530963142987
2151,NA,1.6063864168075699,1.6065018141918204,NA,0.4894710291348448,NA,1.6063864168075699
2152,NA,1.606619737300841,1.6067327254141843,NA,0.4894710291348448,NA,1.606619737300841
2153,NA,1.6068530577941122,1.6069635065193153,NA,0.4894710291348448,NA,1.6068530577941122
2154,NA,1.6070863782873837,1.6071941572815176,NA,0.4894710291348448,NA,1.6070863782873837
2155,NA,1.6073196987806548,1.6074246774750964,NA,0.4894710291348448,NA,1.6073196987806548
2156,NA,1.607553019273926,1.6076550668743559,NA,0.4894710291348448,NA,1.607553019273926
2157,NA,1.6077863397671972,1.6078853252536012,NA,0.4894710291348448,NA,1.6077863397671972
2158,NA,1.6080196602604684,1.608115452387137,NA,0.4894710291348448,NA,1.6080196602604684
2159,NA,1.6082529807537398,1.6083454480492683,NA,0.4894710291348448,NA,1.6082529807537398
2160,NA,1.608486301247011,1.6085753120142996,NA,0.4894710291348448,NA,1.608486301247011
2161,NA,1.6087196217402822,1.608805044056535,NA,0.4894710291348448,NA,1.6087196217402822
2162,NA,1.6089529422335533,1.6090346439502805,NA,0.4894710291348448,NA,1.6089529422335533
2163,NA,1.6091862627268245,1.6092641114698403,NA,0.4894710291348448,NA,1.6091862627268245
2164,NA,1.6094195832200957,1.609493446389519,NA,0.4894710291348448,NA,1.6094195832200957
2165,NA,1.6096529037133671,1.6097226484836216,NA,0.4894710291348448,NA,1.6096529037133671
2166,NA,1.6098862242066383,1.6099517175264526,NA,0.4894710291348448,NA,1.6098862242066383
2167,NA,1.6101195446999095,1.610180653292317,NA,0.4894710291348448,NA,1.6101195446999095
2168,NA,1.6103528651931807,1.6104094555555197,NA,0.4894710291348448,NA,1.6103528651931807
2169,NA,1.6105861856864518,1.610638124090365,NA,0.4894710291348448,NA,1.6105861856864518
2170,NA,1.610819506179723,1.610866658671158,NA,0.4894710291348448,NA,1.610819506179723
2171,NA,1.6110528266729944,1.6110950590722033,NA,0.4894710291348448,NA,1.6110528266729944
2172,NA,1.6112861471662656,1.6113233250678056,NA,0.4894710291348448,NA,1.6112861471662656
2173,NA,1.6115194676595368,1.6115514564322695,NA,0.4894710291348448,NA,1.6115194676595368
2174,NA,1.611752788152808,1.6117794529399,NA,0.4894710291348448,NA,1.611752788152808
2175,NA,1.6119861086460792,1.6120073143650024,NA,0.4894710291348448,NA,1.6119861086460792
2176,NA,1.6122194291393506,1.6122350404818806,NA,0.4894710291348448,NA,1.6122194291393506
2177,NA,1.6124527496326218,1.6124626310648396,NA,0.4894710291348448,NA,1.6124527496326218
2178,NA,1.612686070125893,1.6126900858881845,NA,0.4894710291348448,NA,1.612686070125893
2179,NA,1.6129193906191641,1.6129174047262198,NA,0.4894710291348448,NA,1.6129193906191641
2180,NA,1.6131527111124353,1.61314458735325,NA,0.4894710291348448,NA,1.6131527111124353
2181,NA,1.6133860316057065,1.6133716335435804,NA,0.4894710291348448,NA,1.6133860316057065
2182,NA,1.6136193520989779,1.6135985430715154,NA,0.4894710291348448,NA,1.6136193520989779
2183,NA,1.613852672592249,1.6138253157113593,NA,0.4894710291348448,NA,1.613852672592249
2184,NA,1.6140859930855203,1.6140519512374176,NA,0.4894710291348448,NA,1.6140859930855203
2185,NA,1.6143193135787914,1.6142784494239952,NA,0.4894710291348448,NA,1.6143193135787914
2186,NA,1.6145526340720626,1.6145048100453958,NA,0.4894710291348448,NA,1.6145526340720626
2187,NA,1.6147859545653338,1.6147310328759255,NA,0.4894710291348448,NA,1.6147859545653338
2188,NA,1.6150192750586052,1.6149571176898883,NA,0.4894710291348448,NA,1.6150192750586052
2189,NA,1.6152525955518764,1.6151830642615888,NA,0.4894710291348448,NA,1.6152525955518764
2190,1.6154859160451476,1.6154859160451476,1.6154088723653321,NA,0.4894710291348448,NA,1.6154859160451476
2191,NA,1.6157053224035676,1.615634541775423,NA,0.4894710291348448,NA,1.6157053224035676
2192,NA,1.6159247287619876,1.6158600722661658,NA,0.4894710291348448,NA,1.6159247287619876
2193,NA,1.6161441351204076,1.6160854636118658,NA,0.4894710291348448,NA,1.6161441351204076
2194,NA,1.6163635414788275,1.6163107155868273,NA,0.4894710291348448,NA,1.6163635414788275
2195,NA,1.6165829478372475,1.6165358279653554,NA,0.4894710291348448,NA,1.6165829478372475
2196,NA,1.6168023541956675,1.6167608005217549,NA,0.4894710291348448,NA,1.6168023541956675
2197,NA,1.6170217605540873,1.6169856330303305,NA,0.4894710291348448,NA,1.6170217605540873
2198,NA,1.6172411669125073,1.6172103252653864,NA,0.4894710291348448,NA,1.6172411669125073
2199,NA,1.6174605732709273,1.6174348770012281,NA,0.4894710291348448,NA,1.6174605732709273
2200,NA,1.6176799796293473,1.6176592880121599,NA,0.4894710291348448,NA,1.6176799796293473
2201,NA,1.6178993859877673,1.617883558072487,NA,0.4894710291348448,NA,1.6178993859877673
2202,NA,1.6181187923461873,1.6181076869565136,NA,0.4894710291348448,NA,1.6181187923461873
2203,NA,1.6183381987046073,1.618331674438545,NA,0.4894710291348448,NA,1.6183381987046073
2204,NA,1.6185576050630273,1.6185555202928854,NA,0.4894710291348448,NA,1.6185576050630273
2205,NA,1.6187770114214473,1.6187792242938401,NA,0.4894710291348448,NA,1.6187770114214473
2206,NA,1.6189964177798672,1.6190027862157135,NA,0.4894710291348448,NA,1.6189964177798672
2207,NA,1.6192158241382872,1.6192262058328104,NA,0.4894710291348448,NA,1.6192158241382872
2208,NA,1.6194352304967072,1.619449482919436,NA,0.4894710291348448,NA,1.6194352304967072
2209,NA,1.6196546368551272,1.6196726172498939,NA,0.4894710291348448,NA,1.6196546368551272
2210,NA,1.619874043213547,1.6198956085984904,NA,0.4894710291348448,NA,1.619874043213547
2211,NA,1.620093449571967,1.6201184567395288,NA,0.4894710291348448,NA,1.620093449571967
2212,NA,1.620312855930387,1.6203411614473147,NA,0.4894710291348448,NA,1.620312855930387
2213,NA,1.620532262288807,1.6205637224961529,NA,0.4894710291348448,NA,1.620532262288807
2214,NA,1.620751668647227,1.620786139660348,NA,0.4894710291348448,NA,1.620751668647227
2215,NA,1.620971075005647,1.6210084127142044,NA,0.4894710291348448,NA,1.620971075005647
2216,NA,1.621190481364067,1.6212305414320276,NA,0.4894710291348448,NA,1.621190481364067
2217,NA,1.621409887722487,1.6214525255881216,NA,0.4894710291348448,NA,1.621409887722487
2218,NA,1.621629294080907,1.6216743649567915,NA,0.4894710291348448,NA,1.621629294080907
2219,NA,1.621848700439327,1.6218960593123422,NA,0.4894710291348448,NA,1.621848700439327
2220,NA,1.622068106797747,1.622117608429078,NA,0.4894710291348448,NA,1.622068106797747
2221,NA,1.622287513156167,1.6223390120813044,NA,0.4894710291348448,NA,1.622287513156167
2222,NA,1.622506919514587,1.6225602700433253,NA,0.4894710291348448,NA,1.622506919514587
2223,NA,1.6227263258730067,1.622781382089446,NA,0.4894710291348448,NA,1.6227263258730067
2224,NA,1.6229457322314267,1.623002347993971,NA,0.4894710291348448,NA,1.6229457322314267
2225,NA,1.6231651385898467,1.6232231675312052,NA,0.4894710291348448,NA,1.6231651385898467
2226,NA,1.6233845449482667,1.6234438404754534,NA,0.4894710291348448,NA,1.6233845449482667
2227,NA,1.6236039513066867,1.6236643666010204,NA,0.4894710291348448,NA,1.6236039513066867
2228,NA,1.6238233576651067,1.6238847456822108,NA,0.4894710291348448,NA,1.6238233576651067
2229,NA,1.6240427640235267,1.624104977493329,NA,0.4894710291348448,NA,1.6240427640235267
2230,NA,1.6242621703819466,1.6243250618086804,NA,0.4894710291348448,NA,1.6242621703819466
2231,NA,1.6244815767403666,1.6245449984025695,NA,0.4894710291348448,NA,1.6244815767403666
2232,NA,1.6247009830987866,1.624764787049301,NA,0.4894710291348448,NA,1.6247009830987866
2233,NA,1.6249203894572066,1.62498442752318,NA,0.4894710291348448,NA,1.6249203894572066
2234,NA,1.6251397958156266,1.6252039195985108,NA,0.4894710291348448,NA,1.6251397958156266
2235,NA,1.6253592021740466,1.6254232630495984,NA,0.4894710291348448,NA,1.6253592021740466
2236,NA,1.6255786085324664,1.625642457650747,NA,0.4894710291348448,NA,1.6255786085324664
2237,NA,1.6257980148908864,1.6258615031762622,NA,0.4894710291348448,NA,1.6257980148908864
2238,NA,1.6260174212493064,1.6260803994004487,NA,0.4894710291348448,NA,1.6260174212493064
2239,NA,1.6262368276077264,1.6262991460976104,NA,0.4894710291348448,NA,1.6262368276077264
2240,NA,1.6264562339661464,1.6265177430420528,NA,0.4894710291348448,NA,1.6264562339661464
2241,NA,1.6266756403245664,1.6267361900080806,NA,0.4894710291348448,NA,1.6266756403245664
2242,NA,1.6268950466829863,1.6269544867699983,NA,0.4894710291348448,NA,1.6268950466829863
2243,NA,1.6271144530414063,1.627172633102111,NA,0.4894710291348448,NA,1.6271144530414063
2244,NA,1.6273338593998263,1.627390628778723,NA,0.4894710291348448,NA,1.6273338593998263
2245,NA,1.6275532657582463,1.6276084735741392,NA,0.4894710291348448,NA,1.6275532657582463
2246,NA,1.6277726721166663,1.6278261672626648,NA,0.4894710291348448,NA,1.6277726721166663
2247,NA,1.6279920784750863,1.628043709618604,NA,0.4894710291348448,NA,1.6279920784750863
2248,NA,1.6282114848335063,1.6282611004162617,NA,0.4894710291348448,NA,1.6282114848335063
2249,NA,1.628430891191926,1.6284783394299427,NA,0.4894710291348448,NA,1.628430891191926
2250,NA,1.628650297550346,1.628695426433952,NA,0.4894710291348448,NA,1.628650297550346
2251,NA,1.628869703908766,1.628912361202594,NA,0.4894710291348448,NA,1.628869703908766
2252,NA,1.629089110267186,1.6291291435101731,NA,0.4894710291348448,NA,1.629089110267186
2253,NA,1.629308516625606,1.629345773130995,NA,0.4894710291348448,NA,1.629308516625606
2254,NA,1.629527922984026,1.629562249839364,NA,0.4894710291348448,NA,1.629527922984026
2255,NA,1.629747329342446,1.629778573409585,NA,0.4894710291348448,NA,1.629747329342446
2256,NA,1.629966735700866,1.6299947436159625,NA,0.4894710291348448,NA,1.629966735700866
2257,NA,1.630186142059286,1.630210760232801,NA,0.4894710291348448,NA,1.630186142059286
2258,NA,1.630405548417706,1.6304266230344058,NA,0.4894710291348448,NA,1.630405548417706
2259,NA,1.630624954776126,1.6306423317950816,NA,0.4894710291348448,NA,1.630624954776126
2260,NA,1.630844361134546,1.630857886289133,NA,0.4894710291348448,NA,1.630844361134546
2261,NA,1.631063767492966,1.6310732862908648,NA,0.4894710291348448,NA,1.631063767492966
2262,NA,1.6312831738513858,1.6312885315745818,NA,0.4894710291348448,NA,1.6312831738513858
2263,NA,1.6315025802098058,1.6315036219145884,NA,0.4894710291348448,NA,1.6315025802098058
2264,NA,1.6317219865682258,1.63171855708519,NA,0.4894710291348448,NA,1.6317219865682258
2265,NA,1.6319413929266458,1.631933336860691,NA,0.4894710291348448,NA,1.6319413929266458
2266,NA,1.6321607992850657,1.632147961015396,NA,0.4894710291348448,NA,1.6321607992850657
2267,NA,1.6323802056434857,1.63236242932361,NA,0.4894710291348448,NA,1.6323802056434857
2268,NA,1.6325996120019057,1.6325767415596377,NA,0.4894710291348448,NA,1.6325996120019057
2269,NA,1.6328190183603257,1.6327908974977836,NA,0.4894710291348448,NA,1.6328190183603257
2270,NA,1.6330384247187457,1.6330048969123532,NA,0.4894710291348448,NA,1.6330384247187457
2271,NA,1.6332578310771657,1.6332187395776505,NA,0.4894710291348448,NA,1.6332578310771657
2272,NA,1.6334772374355857,1.6334324252679802,NA,0.4894710291348448,NA,1.6334772374355857
2273,NA,1.6336966437940057,1.6336459537576475,NA,0.4894710291348448,NA,1.6336966437940057
