"meeting_date","scrape_time","scrape_datetime_aest","move","diff_bps","bucket_rate","probability"
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","2.60%",-357,0.026,0
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","2.85%",-357,0.0285,0
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","5.35%",-355,0.0535,0
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","5.60%",-354,0.056,0
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","5.85%",-354,0.0585,0
2026-12-08,2025-12-10 23:12:32,"2025-12-11 09:12:32","6.10%",-354,0.061,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","0.10%",-360,0.001,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","0.35%",-360,0.0035,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","0.60%",-359,0.006,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","0.85%",-359,0.0085,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","1.10%",-359,0.011,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","1.35%",-359,0.0135,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","1.60%",-358,0.016,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","1.85%",-358,0.0185,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","2.10%",-358,0.021,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","2.35%",-358,0.0235,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","2.60%",-357,0.026,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","2.85%",-357,0.0285,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","5.35%",-355,0.0535,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","5.60%",-354,0.056,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","5.85%",-354,0.0585,0
2026-12-08,2025-12-10 23:32:21,"2025-12-11 09:32:21","6.10%",-354,0.061,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","0.10%",-360,0.001,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","0.35%",-360,0.0035,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","0.60%",-359,0.006,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","0.85%",-359,0.0085,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","1.10%",-359,0.011,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","1.35%",-359,0.0135,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","1.60%",-358,0.016,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","1.85%",-358,0.0185,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","2.10%",-358,0.021,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","2.35%",-358,0.0235,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","2.60%",-357,0.026,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","2.85%",-357,0.0285,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","5.35%",-355,0.0535,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","5.60%",-354,0.056,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","5.85%",-354,0.0585,0
2026-12-08,2025-12-10 23:53:30,"2025-12-11 09:53:30","6.10%",-354,0.061,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","0.10%",-360,0.001,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","0.60%",-359,0.006,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","1.10%",-359,0.011,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","1.60%",-358,0.016,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","2.10%",-358,0.021,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","2.35%",-358,0.0235,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","2.60%",-357,0.026,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","2.85%",-357,0.0285,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","5.35%",-355,0.0535,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","5.60%",-354,0.056,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","5.85%",-354,0.0585,0
2026-12-08,2025-12-11 00:32:07,"2025-12-11 10:32:07","6.10%",-354,0.061,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","0.10%",-360,0.001,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","0.60%",-359,0.006,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","1.10%",-359,0.011,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","1.60%",-358,0.016,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","2.10%",-358,0.021,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","2.35%",-358,0.0235,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","2.60%",-357,0.026,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","2.85%",-357,0.0285,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","5.35%",-355,0.0535,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","5.60%",-354,0.056,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","5.85%",-354,0.0585,0
2026-12-08,2025-12-11 00:54:29,"2025-12-11 10:54:29","6.10%",-354,0.061,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","0.10%",-360,0.001,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","0.60%",-359,0.006,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","1.10%",-359,0.011,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","1.60%",-358,0.016,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","2.10%",-358,0.021,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","2.35%",-358,0.0235,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","2.60%",-357,0.026,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","2.85%",-357,0.0285,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","5.35%",-355,0.0535,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","5.60%",-354,0.056,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","5.85%",-354,0.0585,0
2026-12-08,2025-12-11 01:59:24,"2025-12-11 11:59:24","6.10%",-354,0.061,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","0.10%",-360,0.001,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","0.60%",-359,0.006,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","1.10%",-359,0.011,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","1.60%",-358,0.016,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","2.10%",-358,0.021,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","2.35%",-358,0.0235,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","2.60%",-357,0.026,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","2.85%",-357,0.0285,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","5.35%",-355,0.0535,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","5.60%",-354,0.056,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","5.85%",-354,0.0585,0
2026-12-08,2025-12-11 03:44:30,"2025-12-11 13:44:30","6.10%",-354,0.061,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","0.10%",-360,0.001,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","0.60%",-359,0.006,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","1.10%",-359,0.011,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","1.60%",-358,0.016,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","2.10%",-358,0.021,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","2.35%",-358,0.0235,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","2.60%",-357,0.026,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","2.85%",-357,0.0285,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","5.35%",-355,0.0535,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","5.60%",-354,0.056,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","5.85%",-354,0.0585,0
2026-12-08,2025-12-11 04:10:21,"2025-12-11 14:10:21","6.10%",-354,0.061,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","0.10%",-360,0.001,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","0.60%",-359,0.006,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","1.10%",-359,0.011,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","1.60%",-358,0.016,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","2.10%",-358,0.021,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","2.35%",-358,0.0235,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","2.60%",-357,0.026,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","2.85%",-357,0.0285,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","5.35%",-355,0.0535,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","5.60%",-354,0.056,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","5.85%",-354,0.0585,0
2026-12-08,2025-12-11 04:49:37,"2025-12-11 14:49:37","6.10%",-354,0.061,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","0.10%",-360,0.001,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","0.60%",-359,0.006,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","1.10%",-359,0.011,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","1.60%",-358,0.016,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","2.10%",-358,0.021,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","2.35%",-358,0.0235,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","2.60%",-357,0.026,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","2.85%",-357,0.0285,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","5.35%",-355,0.0535,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","5.60%",-354,0.056,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","5.85%",-354,0.0585,0
2026-12-08,2025-12-11 05:05:27,"2025-12-11 15:05:27","6.10%",-354,0.061,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","0.10%",-360,0.001,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","0.60%",-359,0.006,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","1.10%",-359,0.011,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","1.60%",-358,0.016,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","2.10%",-358,0.021,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","2.35%",-358,0.0235,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","2.60%",-357,0.026,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","2.85%",-357,0.0285,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","3.10%",-357,0.031,0.0239564613425224
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","3.35%",-357,0.0335,0.0602673542349882
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","3.60%",-356,0.036,0.117325186824727
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","3.85%",-356,0.0385,0.176763063925305
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","4.10%",-356,0.041,0.206114723160443
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","4.35%",-356,0.0435,0.186017426975225
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","4.60%",-355,0.046,0.129932788290415
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","4.85%",-355,0.0485,0.0702395106749593
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","5.10%",-355,0.051,0.0293834845714142
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","5.35%",-355,0.0535,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","5.60%",-354,0.056,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","5.85%",-354,0.0585,0
2026-12-08,2025-12-11 05:35:48,"2025-12-11 15:35:48","6.10%",-354,0.061,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","0.10%",-360,0.001,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","0.35%",-360,0.0035,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","0.60%",-359,0.006,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","0.85%",-359,0.0085,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","1.10%",-359,0.011,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","1.35%",-359,0.0135,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","1.60%",-358,0.016,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","1.85%",-358,0.0185,0
2026-12-08,2025-12-11 05:52:19,"2025-12-11 15:52:19","2.10%",-358,0.021,0
