"meeting_date","scrape_time","scrape_datetime_aest","move","diff_bps","bucket_rate","probability"
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","0.35%",-360,0.0035,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","0.60%",-359,0.006,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","0.85%",-359,0.0085,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","1.10%",-359,0.011,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","1.35%",-359,0.0135,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","1.60%",-358,0.016,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","1.85%",-358,0.0185,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","2.10%",-358,0.021,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","2.35%",-358,0.0235,0.0275311261121511
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","2.60%",-357,0.026,0.0870808305172476
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","2.85%",-357,0.0285,0.182500669087192
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","3.10%",-357,0.031,0.25353869765474
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","3.35%",-357,0.0335,0.233534784394379
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","3.60%",-356,0.036,0.142614548277187
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","3.85%",-356,0.0385,0.0577228873746356
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","4.10%",-356,0.041,0.0154764565824687
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","4.35%",-356,0.0435,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","4.60%",-355,0.046,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","4.85%",-355,0.0485,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","5.10%",-355,0.051,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","5.35%",-355,0.0535,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","5.60%",-354,0.056,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","5.85%",-354,0.0585,0
2026-09-29,2025-10-27 06:52:00,"2025-10-27 16:52:00","6.10%",-354,0.061,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","0.10%",-360,0.001,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","0.35%",-360,0.0035,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","0.60%",-359,0.006,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","0.85%",-359,0.0085,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","1.10%",-359,0.011,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","1.35%",-359,0.0135,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","1.60%",-358,0.016,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","1.85%",-358,0.0185,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","2.10%",-358,0.021,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","2.35%",-358,0.0235,0.0275311261121511
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","2.60%",-357,0.026,0.0870808305172476
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","2.85%",-357,0.0285,0.182500669087192
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","3.10%",-357,0.031,0.25353869765474
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","3.35%",-357,0.0335,0.233534784394379
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","3.60%",-356,0.036,0.142614548277187
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","3.85%",-356,0.0385,0.0577228873746356
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","4.10%",-356,0.041,0.0154764565824687
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","4.35%",-356,0.0435,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","4.60%",-355,0.046,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","4.85%",-355,0.0485,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","5.10%",-355,0.051,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","5.35%",-355,0.0535,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","5.60%",-354,0.056,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","5.85%",-354,0.0585,0
2026-09-29,2025-10-27 07:02:49,"2025-10-27 17:02:49","6.10%",-354,0.061,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","0.10%",-360,0.001,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","0.35%",-360,0.0035,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","0.60%",-359,0.006,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","0.85%",-359,0.0085,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","1.10%",-359,0.011,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","1.35%",-359,0.0135,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","1.60%",-358,0.016,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","1.85%",-358,0.0185,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","2.10%",-358,0.021,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","4.35%",-356,0.0435,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","4.60%",-355,0.046,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","4.85%",-355,0.0485,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","5.10%",-355,0.051,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","5.35%",-355,0.0535,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","5.60%",-354,0.056,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","5.85%",-354,0.0585,0
2026-09-29,2025-10-27 23:10:52,"2025-10-28 09:10:52","6.10%",-354,0.061,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","0.10%",-360,0.001,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","0.35%",-360,0.0035,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","0.60%",-359,0.006,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","0.85%",-359,0.0085,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","1.10%",-359,0.011,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","1.35%",-359,0.0135,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","1.60%",-358,0.016,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","1.85%",-358,0.0185,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","2.10%",-358,0.021,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","4.35%",-356,0.0435,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","4.60%",-355,0.046,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","4.85%",-355,0.0485,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","5.10%",-355,0.051,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","5.35%",-355,0.0535,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","5.60%",-354,0.056,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","5.85%",-354,0.0585,0
2026-09-29,2025-10-27 23:27:14,"2025-10-28 09:27:14","6.10%",-354,0.061,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","0.10%",-360,0.001,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","0.35%",-360,0.0035,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","0.60%",-359,0.006,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","0.85%",-359,0.0085,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","1.10%",-359,0.011,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","1.35%",-359,0.0135,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","1.60%",-358,0.016,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","1.85%",-358,0.0185,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","2.10%",-358,0.021,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","4.35%",-356,0.0435,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","4.60%",-355,0.046,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","4.85%",-355,0.0485,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","5.10%",-355,0.051,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","5.35%",-355,0.0535,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","5.60%",-354,0.056,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","5.85%",-354,0.0585,0
2026-09-29,2025-10-27 23:34:14,"2025-10-28 09:34:14","6.10%",-354,0.061,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","0.10%",-360,0.001,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","0.35%",-360,0.0035,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","0.60%",-359,0.006,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","0.85%",-359,0.0085,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","1.10%",-359,0.011,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","1.35%",-359,0.0135,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","1.60%",-358,0.016,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","1.85%",-358,0.0185,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","2.10%",-358,0.021,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","4.35%",-356,0.0435,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","4.60%",-355,0.046,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","4.85%",-355,0.0485,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","5.10%",-355,0.051,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","5.35%",-355,0.0535,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","5.60%",-354,0.056,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","5.85%",-354,0.0585,0
2026-09-29,2025-10-27 23:42:45,"2025-10-28 09:42:45","6.10%",-354,0.061,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","0.10%",-360,0.001,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","0.35%",-360,0.0035,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","0.60%",-359,0.006,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","0.85%",-359,0.0085,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","1.10%",-359,0.011,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","1.35%",-359,0.0135,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","1.60%",-358,0.016,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","1.85%",-358,0.0185,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","2.10%",-358,0.021,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","4.35%",-356,0.0435,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","4.60%",-355,0.046,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","4.85%",-355,0.0485,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","5.10%",-355,0.051,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","5.35%",-355,0.0535,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","5.60%",-354,0.056,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","5.85%",-354,0.0585,0
2026-09-29,2025-10-27 23:48:53,"2025-10-28 09:48:53","6.10%",-354,0.061,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","0.10%",-360,0.001,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","0.35%",-360,0.0035,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","0.60%",-359,0.006,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","0.85%",-359,0.0085,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","1.10%",-359,0.011,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","1.35%",-359,0.0135,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","1.60%",-358,0.016,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","1.85%",-358,0.0185,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","2.10%",-358,0.021,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","4.35%",-356,0.0435,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","4.60%",-355,0.046,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","4.85%",-355,0.0485,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","5.10%",-355,0.051,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","5.35%",-355,0.0535,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","5.60%",-354,0.056,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","5.85%",-354,0.0585,0
2026-09-29,2025-10-27 23:54:35,"2025-10-28 09:54:35","6.10%",-354,0.061,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","0.10%",-360,0.001,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","0.35%",-360,0.0035,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","0.60%",-359,0.006,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","0.85%",-359,0.0085,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","1.10%",-359,0.011,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","1.35%",-359,0.0135,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","1.60%",-358,0.016,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","1.85%",-358,0.0185,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","2.10%",-358,0.021,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","4.35%",-356,0.0435,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","4.60%",-355,0.046,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","4.85%",-355,0.0485,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","5.10%",-355,0.051,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","5.35%",-355,0.0535,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","5.60%",-354,0.056,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","5.85%",-354,0.0585,0
2026-09-29,2025-10-28 00:00:04,"2025-10-28 10:00:04","6.10%",-354,0.061,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","0.10%",-360,0.001,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","0.35%",-360,0.0035,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","0.60%",-359,0.006,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","0.85%",-359,0.0085,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","1.10%",-359,0.011,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","1.35%",-359,0.0135,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","1.60%",-358,0.016,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","1.85%",-358,0.0185,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","2.10%",-358,0.021,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","4.35%",-356,0.0435,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","4.60%",-355,0.046,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","4.85%",-355,0.0485,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","5.10%",-355,0.051,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","5.35%",-355,0.0535,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","5.60%",-354,0.056,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","5.85%",-354,0.0585,0
2026-09-29,2025-10-28 01:12:03,"2025-10-28 11:12:03","6.10%",-354,0.061,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","0.10%",-360,0.001,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","0.35%",-360,0.0035,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","0.60%",-359,0.006,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","0.85%",-359,0.0085,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","1.10%",-359,0.011,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","1.35%",-359,0.0135,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","1.60%",-358,0.016,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","1.85%",-358,0.0185,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","2.10%",-358,0.021,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","2.35%",-358,0.0235,0.0287912912044769
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","2.60%",-357,0.026,0.0884541328968737
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","2.85%",-357,0.0285,0.181948250748676
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","3.10%",-357,0.031,0.250683708619374
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","3.35%",-357,0.0335,0.231384146361433
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","3.60%",-356,0.036,0.14307046596656
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","3.85%",-356,0.0385,0.0592454998303236
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","4.10%",-356,0.041,0.0164225043722832
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","4.35%",-356,0.0435,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","4.60%",-355,0.046,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","4.85%",-355,0.0485,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","5.10%",-355,0.051,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","5.35%",-355,0.0535,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","5.60%",-354,0.056,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","5.85%",-354,0.0585,0
2026-09-29,2025-10-28 02:46:03,"2025-10-28 12:46:03","6.10%",-354,0.061,0
2026-09-29,2025-10-28 03:35:24,"2025-10-28 13:35:24","0.10%",-360,0.001,0
2026-09-29,2025-10-28 03:35:24,"2025-10-28 13:35:24","0.35%",-360,0.0035,0
